Deepfake Detection Results
================================================================================

[1/3000]                        136.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2633 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/136.png
[267/3000]                        070.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1225 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/070.png
[268/3000]                        137.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9789 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0014_fake/137.png
[269/3000]                        281.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2514 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/281.png
[270/3000]                        064.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9802 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/064.png
[271/3000]                        094.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4527 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/094.png
[272/3000]                        148.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9700 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/148.png
[273/3000]                        119.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9788 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/119.png
[274/3000]                        405.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9901 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/405.png
[275/3000]                        067.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9922 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/067.png
[276/3000]                        041.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1877 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0016/041.png
[277/3000]                        183.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9942 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/183.png
[278/3000]                        104.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3594 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/104.png
[279/3000]                        957.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9902 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/957.png
[280/3000]                        122.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9899 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/122.png
[281/3000]                        036.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3373 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/036.png
[282/3000]                        158.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3682 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/158.png
[283/3000]                        101.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1067 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/101.png
[284/3000]                        107.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5934 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/107.png
[285/3000]                        142.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9899 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0003_fake/142.png
[286/3000]                        180.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9441 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0002_fake/180.png
[287/3000]                        180.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1374 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/180.png
[288/3000]                        002.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2414 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/002.png
[289/3000]                        137.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9837 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/137.png
[290/3000]                       1054.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7393 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/1054.png
[291/3000]                        199.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4394 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/199.png
[292/3000]                        022.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9537 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/022.png
[293/3000]                        068.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9651 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/068.png
[294/3000]                        008.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3466 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/008.png
[295/3000]                        040.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3976 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/040.png
[296/3000]                        067.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6496 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/067.png
[297/3000]                        080.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9893 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/080.png
[298/3000]                        085.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3886 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/085.png
[299/3000]                        012.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9604 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/012.png
[300/3000]                        233.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4062 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/233.png
[301/3000]                        093.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9911 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0028_fake/093.png
[302/3000]                        160.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2534 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/160.png
[303/3000]                        060.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3394 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0035/060.png
[304/3000]                        016.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9888 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/016.png
[305/3000]                        429.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7009 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/429.png
[306/3000]                        155.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4449 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/155.png
[307/3000]                        315.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9887 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/315.png
[308/3000]                        219.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5419 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0030_fake/219.png
[309/3000]                        061.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3314 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/061.png
[310/3000]                        074.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9874 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/074.png
[311/3000]                        076.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7841 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/076.png
[312/3000]                        130.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9856 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/130.png
[313/3000]                        093.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4736 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/093.png
[314/3000]                        774.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9858 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/774.png
[315/3000]                        096.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1589 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/096.png
[316/3000]                        149.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9731 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/149.png
[317/3000]                        171.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9881 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0019_fake/171.png
[318/3000]                        043.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9551 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0017_fake/043.png
[319/3000]                        099.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2676 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/099.png
[320/3000]                        174.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5642 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/174.png
[321/3000]                        000.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7662 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/000.png
[322/3000]                        116.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4728 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0024/116.png
[323/3000]                        937.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9886 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/937.png
[324/3000]                        092.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5552 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0020/092.png
[325/3000]                        140.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9795 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0021_fake/140.png
[326/3000]                        081.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9854 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/081.png
[327/3000]                        344.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7286 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/344.png
[328/3000]                        092.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9798 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/092.png
[329/3000]                        147.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9669 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/147.png
[330/3000]                        086.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9810 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/086.png
[331/3000]                        163.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5952 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/163.png
[332/3000]                        106.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9878 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0019_fake/106.png
[333/3000]                        070.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8104 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/070.png
[334/3000]                        076.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9064 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/076.png
[335/3000]                        124.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9920 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/124.png
[336/3000]                        063.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6034 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/063.png
[337/3000]                        058.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9824 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/058.png
[338/3000]                        025.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5046 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/025.png
[339/3000]                        054.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9842 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/054.png
[340/3000]                        235.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3476 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/235.png
[341/3000]                        201.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9211 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0030_fake/201.png
[342/3000]                        116.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4106 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/116.png
[343/3000]                        436.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4877 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/436.png
[344/3000]                        161.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9704 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/161.png
[345/3000]                        041.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9825 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/041.png
[346/3000]                        238.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3249 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/238.png
[347/3000]                        047.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7028 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/047.png
[348/3000]                        181.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9798 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/181.png
[349/3000]                        433.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9773 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/433.png
[350/3000]                        000.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3444 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0024/000.png
[351/3000]                        472.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3227 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/472.png
[352/3000]                        066.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9848 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0046_fake/066.png
[353/3000]                        046.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4048 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/046.png
[354/3000]                        118.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9891 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0003_fake/118.png
[355/3000]                        030.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9665 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/030.png
[356/3000]                        154.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9690 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/154.png
[357/3000]                        042.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6833 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0042/042.png
[358/3000]                        066.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9887 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0009_fake/066.png
[359/3000]                        089.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9857 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/089.png
[360/3000]                        368.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9871 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/368.png
[361/3000]                        516.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2753 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0044/516.png
[362/3000]                        037.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6534 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/037.png
[363/3000]                        197.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2792 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/197.png
[364/3000]                        065.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9310 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0021_fake/065.png
[365/3000]                        231.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5358 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/231.png
[366/3000]                        213.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1382 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0023/213.png
[367/3000]                        097.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0688 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/097.png
[368/3000]                        171.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4803 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/171.png
[369/3000]                        056.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4549 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/056.png
[370/3000]                        018.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7475 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0009/018.png
[371/3000]                        037.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8104 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0009/037.png
[372/3000]                        613.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9812 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/613.png
[373/3000]                        742.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9930 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/742.png
[374/3000]                        148.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8227 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/148.png
[375/3000]                        115.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7526 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/115.png
[376/3000]                        079.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9596 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0017_fake/079.png
[377/3000]                        057.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9881 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/057.png
[378/3000]                        355.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9861 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/355.png
[379/3000]                        235.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1818 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/235.png
[380/3000]                        140.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2789 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/140.png
[381/3000]                        027.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5418 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0030_fake/027.png
[382/3000]                        037.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3460 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/037.png
[383/3000]                        078.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4753 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/078.png
[384/3000]                        532.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2461 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0046/532.png
[385/3000]                        067.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9761 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/067.png
[386/3000]                        149.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3145 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/149.png
[387/3000]                        149.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9861 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/149.png
[388/3000]                        691.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4803 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0047/691.png
[389/3000]                       1322.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6819 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0042/1322.png
[390/3000]                        031.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9849 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0002_fake/031.png
[391/3000]                        053.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6213 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/053.png
[392/3000]                        852.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9911 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/852.png
[393/3000]                        045.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2818 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/045.png
[394/3000]                        642.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4099 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/642.png
[395/3000]                       1119.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3842 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/1119.png
[396/3000]                        082.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9695 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/082.png
[397/3000]                        045.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6060 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/045.png
[398/3000]                        029.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9850 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/029.png
[399/3000]                        048.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9904 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/048.png
[400/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9930 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/110.png
[401/3000]                        124.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5843 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/124.png
